,GNN,Neural Network,Linear Regression,Rolling Mean
501,0.6074486,0.51175094,0.021050243,0.041092306
502,0.01888983,2.390165,0.22979575,0.035182536
503,0.24114808,0.13995196,0.07171211,0.010251626
504,0.09918302,0.024370953,0.19447613,0.004565336
505,0.079318166,0.5771815,0.12171468,0.019836038
506,0.09932518,0.7207111,0.002956301,0.1770735
507,0.09043338,0.5566275,0.041522104,0.0022341162
508,0.07044245,0.037893057,0.06608206,0.037841856
509,0.10652107,0.26148182,0.028391348,0.08785725
510,0.10120815,0.13971268,0.0897094,0.058624197
511,0.098998785,0.08912804,0.023802634,0.037151534
512,0.00096064806,0.22657852,0.29875302,0.048621237
513,0.040872067,0.10237375,0.014359642,0.0041085333
514,0.045564126,1.0824293,0.018940788,0.05530566
515,0.0793608,0.06324396,0.010610294,0.09305617
516,0.33519346,0.55591637,0.020557998,0.0028208494
517,0.11269457,0.33435577,0.9569888,0.13317859
518,0.15359509,0.20397261,0.005030349,0.13060233
519,0.02018416,0.04836881,0.028689843,0.14418599
